1.00000000 0.00000400
0.98999190 0.01483202
0.97998260 0.02314530
0.96997470 0.02396911
0.95996695 0.02478865
0.94995927 0.02560113
0.93995036 0.02640490
0.92994285 0.02719833
0.91993408 0.02797990
0.90992666 0.02874858
0.89991795 0.02950389
0.88991059 0.03024486
0.87990195 0.03097096
0.86989332 0.03168126
0.85988605 0.03237459
0.84987743 0.03305051
0.83986880 0.03370826
0.82986016 0.03434636
0.81985151 0.03496330
0.80984285 0.03555791
0.79983415 0.03612939
0.78982542 0.03667723
0.77981666 0.03720093
0.76980786 0.03770003
0.75979903 0.03817405
0.74979016 0.03862254
0.73978127 0.03904530
0.72977232 0.03944226
0.71976330 0.03981393
0.70975268 0.04016106
0.69974365 0.04048415
0.68973445 0.04078407
0.67972520 0.04106199
0.66971592 0.04131885
0.65970494 0.04155574
0.64969587 0.04177403
0.63968653 0.04197479
0.62967718 0.04215880
0.61966611 0.04232653
0.60965634 0.04247866
0.59964658 0.04261568
0.58963680 0.04273779
0.57962703 0.04284517
0.56961750 0.04293793
0.55960811 0.04301626
0.54959766 0.04308028
0.53958786 0.04313019
0.52957805 0.04316616
0.51956824 0.04318819
0.50955843 0.04319629
0.49954862 0.04319047
0.48953926 0.04317072
0.47952898 0.04313706
0.46951917 0.04308931
0.45950935 0.04302727
0.44949954 0.04295072
0.43948974 0.04285948
0.42947993 0.04275337
0.41947014 0.04263217
0.40946035 0.04249574
0.39945056 0.04234382
0.38944078 0.04217597
0.37943100 0.04199172
0.36942123 0.04179062
0.35941147 0.04157222
0.34940173 0.04133599
0.33939200 0.04108121
0.32938231 0.04080739
0.31937264 0.04051406
0.30936302 0.04020087
0.29935345 0.03986774
0.28934392 0.03951465
0.27933445 0.03914148
0.26932503 0.03874842
0.25931567 0.03833563
0.24930637 0.03790313
0.23929714 0.03745054
0.22928798 0.03697741
0.21927890 0.03648317
0.20926993 0.03596638
0.19926106 0.03542533
0.18925232 0.03485815
0.17924372 0.03426214
0.16923532 0.03363389
0.15922712 0.03296994
0.14921922 0.03226694
0.13921182 0.03151907
0.12920496 0.03071936
0.11919874 0.02985956
0.10919329 0.02892872
0.09918876 0.02791465
0.08918535 0.02680204
0.07918325 0.02557153
0.06918272 0.02419998
0.05918422 0.02266015
0.04918868 0.02091981
0.03919971 0.01893492
0.02921697 0.01661980
0.01925470 0.01379990
0.00934005 0.01005078
0.00000000 0.00335573
0.00000000 -0.00335573
0.00939808 -0.01005078
0.01935291 -0.01379990
0.02934558 -0.01661980
0.03933919 -0.01893492
0.04933187 -0.02091981
0.05933237 -0.02266015
0.06933407 -0.02419998
0.07933699 -0.02557153
0.08934104 -0.02680204
0.09934594 -0.02791465
0.10935147 -0.02892872
0.11935736 -0.02985956
0.12936355 -0.03071936
0.13936998 -0.03151907
0.14937651 -0.03226694
0.15938312 -0.03296994
0.16938980 -0.03363389
0.17939658 -0.03426214
0.18940350 -0.03485815
0.19941054 -0.03542533
0.20941767 -0.03596638
0.21942485 -0.03648317
0.22943207 -0.03697741
0.23943931 -0.03745054
0.24944653 -0.03790313
0.25945373 -0.03833563
0.26946091 -0.03874842
0.27946802 -0.03914148
0.28947508 -0.03951465
0.29948211 -0.03986774
0.30948910 -0.04020087
0.31949605 -0.04051406
0.32950298 -0.04080739
0.33950993 -0.04108121
0.34951689 -0.04133599
0.35952388 -0.04157222
0.36953092 -0.04179062
0.37953798 -0.04199172
0.38954508 -0.04217597
0.39955221 -0.04234382
0.40955937 -0.04249574
0.41956656 -0.04263217
0.42957375 -0.04275337
0.43958096 -0.04285948
0.44958817 -0.04295072
0.45959539 -0.04302727
0.46960262 -0.04308931
0.47960986 -0.04313706
0.48961775 -0.04317072
0.49962436 -0.04319047
0.50963161 -0.04319629
0.51963885 -0.04318819
0.52964610 -0.04316616
0.53965389 -0.04313019
0.54966058 -0.04308028
0.55966780 -0.04301626
0.56967501 -0.04293793
0.57968221 -0.04284517
0.58968991 -0.04273779
0.59969658 -0.04261568
0.60970374 -0.04247866
0.61971087 -0.04232653
0.62971924 -0.04215880
0.63972606 -0.04197479
0.64973287 -0.04177403
0.65973964 -0.04155574
0.66974609 -0.04131885
0.67975441 -0.04106199
0.68976105 -0.04078407
0.69976769 -0.04048415
0.70977431 -0.04016106
0.71978095 -0.03981393
0.72978761 -0.03944226
0.73979431 -0.03904530
0.74980105 -0.03862254
0.75980783 -0.03817405
0.76981466 -0.03770003
0.77982156 -0.03720093
0.78982851 -0.03667723
0.79983552 -0.03612939
0.80984260 -0.03555791
0.81984974 -0.03496330
0.82985694 -0.03434636
0.83986423 -0.03370826
0.84987162 -0.03305051
0.85987909 -0.03237459
0.86988658 -0.03168126
0.87989411 -0.03097096
0.88990168 -0.03024486
0.89990926 -0.02950389
0.90991686 -0.02874858
0.91992449 -0.02797990
0.92993211 -0.02719833
0.93993978 -0.02640490
0.94994749 -0.02560113
0.95995523 -0.02478865
0.96996305 -0.02396911
0.97997096 -0.02314530
0.98899244 -0.01483202
1.00000000 -0.00000400
