1.00000000 0.00200807
0.98999988 0.00216701
0.97999779 0.00236891
0.96999316 0.00262812
0.95998834 0.00294819
0.94997990 0.00333017
0.93997223 0.00377340
0.92996448 0.00427485
0.91995678 0.00483058
0.90994927 0.00543599
0.89994198 0.00608627
0.88993482 0.00677740
0.87992766 0.00750689
0.86992041 0.00827445
0.85991325 0.00907717
0.84990616 0.00991049
0.83989916 0.01076987
0.82989216 0.01165092
0.81988515 0.01255166
0.80987810 0.01347057
0.79987103 0.01440597
0.78986393 0.01535661
0.77985680 0.01632145
0.76984964 0.01729935
0.75984246 0.01828952
0.74983532 0.01929081
0.73982824 0.02030038
0.72982122 0.02131306
0.71981427 0.02232235
0.70980733 0.02332214
0.69980040 0.02430837
0.68979347 0.02527760
0.67978652 0.02622660
0.66977953 0.02715377
0.65977251 0.02805750
0.64976546 0.02893601
0.63975835 0.02978720
0.62975119 0.03060985
0.61974397 0.03140110
0.60973671 0.03215749
0.59972938 0.03287693
0.58972198 0.03355777
0.57971453 0.03419889
0.56970702 0.03479948
0.55969946 0.03535829
0.54969185 0.03587455
0.53968418 0.03634875
0.52967643 0.03678184
0.51966863 0.03717505
0.50966076 0.03753098
0.49965287 0.03785152
0.48964494 0.03813934
0.47963700 0.03839715
0.46962904 0.03862725
0.45962108 0.03883072
0.44961310 0.03900890
0.43960513 0.03916237
0.42959717 0.03929154
0.41958921 0.03939687
0.40958125 0.03947876
0.39957330 0.03953754
0.38956535 0.03957331
0.37955742 0.03958614
0.36954949 0.03957614
0.35954158 0.03954333
0.34953368 0.03948739
0.33952579 0.03940784
0.32951793 0.03930428
0.31951009 0.03917632
0.30950226 0.03902357
0.29949445 0.03884555
0.28948667 0.03864138
0.27947891 0.03841018
0.26947117 0.03815094
0.25946347 0.03786221
0.24945581 0.03754306
0.23944821 0.03719214
0.22944067 0.03680861
0.21943321 0.03639252
0.20942583 0.03594357
0.19941854 0.03546210
0.18941135 0.03494819
0.17940427 0.03440151
0.16939732 0.03382134
0.15939050 0.03320552
0.14938384 0.03255129
0.13937740 0.03185428
0.12937120 0.03110815
0.11936528 0.03030629
0.10935982 0.02944027
0.09935508 0.02849813
0.08935145 0.02746311
0.07934860 0.02631277
0.06934736 0.02501877
0.05934802 0.02354316
0.04935105 0.02183548
0.03935750 0.01983493
0.02937014 0.01745938
0.01939689 0.01453590
0.00946188 0.01059070
0.00000000 0.00317148
0.00000000 -0.00317148
0.00951225 -0.01059070
0.01948214 -0.01453590
0.02947379 -0.01745938
0.03947066 -0.01983493
0.04946960 -0.02183548
0.05947015 -0.02354316
0.06947241 -0.02501877
0.07947578 -0.02631277
0.08947985 -0.02746311
0.09948435 -0.02849813
0.10948909 -0.02944027
0.11949397 -0.03030629
0.12949896 -0.03110815
0.13950412 -0.03185428
0.14950947 -0.03255129
0.15951497 -0.03320552
0.16952052 -0.03382134
0.17952614 -0.03440151
0.18953172 -0.03494819
0.19953724 -0.03546210
0.20954269 -0.03594357
0.21954803 -0.03639252
0.22955329 -0.03680861
0.23955848 -0.03719214
0.24956361 -0.03754306
0.25956878 -0.03786221
0.26957398 -0.03815094
0.27957923 -0.03841018
0.28958454 -0.03864138
0.29958991 -0.03884555
0.30959531 -0.03902357
0.31960075 -0.03917632
0.32960619 -0.03930428
0.33961164 -0.03940784
0.34961710 -0.03948739
0.35962258 -0.03954333
0.36962806 -0.03957614
0.37963354 -0.03958614
0.38963901 -0.03957331
0.39964446 -0.03953754
0.40964990 -0.03947876
0.41965531 -0.03939687
0.42966069 -0.03929154
0.43966604 -0.03916237
0.44967133 -0.03900890
0.45967658 -0.03883072
0.46968178 -0.03862725
0.47968690 -0.03839715
0.48969195 -0.03813934
0.49969685 -0.03785152
0.50970161 -0.03753098
0.51970626 -0.03717505
0.52971085 -0.03678184
0.53971542 -0.03634875
0.54972001 -0.03587455
0.55972462 -0.03535829
0.56972928 -0.03479948
0.57973402 -0.03419889
0.58973888 -0.03355777
0.59974381 -0.03287693
0.60974887 -0.03215749
0.61975407 -0.03140110
0.62975946 -0.03060985
0.63976507 -0.02978720
0.64977080 -0.02893601
0.65977661 -0.02805750
0.66978251 -0.02715377
0.67978848 -0.02622660
0.68979449 -0.02527760
0.69980059 -0.02430837
0.70980681 -0.02332214
0.71981317 -0.02232235
0.72981978 -0.02131306
0.73982667 -0.02030038
0.74983384 -0.01929081
0.75984115 -0.01828952
0.76984850 -0.01729935
0.77985590 -0.01632145
0.78986340 -0.01535661
0.79987099 -0.01440597
0.80987867 -0.01347057
0.81988648 -0.01255166
0.82989442 -0.01165092
0.83990248 -0.01076987
0.84991071 -0.00991049
0.85991915 -0.00907717
0.86992780 -0.00827445
0.87993666 -0.00750689
0.88994563 -0.00677740
0.89995468 -0.00608627
0.90996376 -0.00543599
0.91997287 -0.00483058
0.92998207 -0.00427485
0.93999149 -0.00377340
0.95000126 -0.00333017
0.96001155 -0.00294819
0.97002272 -0.00262812
0.98003505 -0.00236891
0.99005334 -0.00216701
1.00000000 -0.00200807
