VTAS,Altitudes,Drag,Lift,Moment,CL,CD,CM,Elevator Deflection,Alpha,Flight Path Angle,Pitch Angle
73.86675329880785,304.8,843.1459122474494,13359.715707799638,936.8690769744103,0.6931373963660735,0.043744640616169894,0.0759488224423362,21.047946931742914,-0.3186706539615635,0.0,-0.3186706539615635
75.02386155053122,609.6,843.1459159627932,13359.715739210254,936.8689401090512,0.6931373942635093,0.043744640573386735,0.07594881093817238,21.047943342584436,-0.31867065818629225,0.0,-0.31867065818629225
76.20384697206957,914.4000000000001,843.1459126884259,13359.715725819982,936.8690419610626,0.6931373985300026,0.043744640716611535,0.07594881973858505,21.047944280829725,-0.31867062176479094,0.0,-0.31867062176479094
36.991123226811794,1219.2,1743.821803131364,12695.272640725687,9845.93802700383,2.884171268144693,0.3961695730126719,3.495072089166949,-30.00000028557064,20.724302923949036,0.0,20.724302923949036
78.66581974895,1524.0,843.4105368054816,13359.839743291363,934.2204093222446,0.6925704487738511,0.04372217221163025,0.07567145505793016,21.312428784283213,-0.3252185803584873,0.0,-0.3252185803584873
74.39110289921696,1828.8000000000002,813.843878118903,13342.49574983243,1440.0635605841203,0.798275237247228,0.048691895959249665,0.1346223822680923,-25.27195213387744,0.8836427867666302,0.0,0.8836427867666302
81.16350491683393,2133.6,843.1469229539878,13359.730001503603,936.915142267353,0.6931364947877239,0.04374458935185124,0.07595237674522207,21.050110565077812,-0.3186887172732298,-4.969616689786745e-17,-0.31868871727322984
82.4689895381849,2438.4,843.1467803691914,13359.728511031846,936.9106912359063,0.6931366716023688,0.04374459799349748,0.07595204376436246,21.049845072802242,-0.3186858719034587,-4.969616689786745e-17,-0.31868587190345876
