VTAS,Drag,Lift,L/D Ratio,Propeller Efficiency,J Value,Sink Rate,CL,CD,dSink/dVTAS,Max L/D Ratio
41.1522633744856,233.39152983199307,3541.110132936288,15.172402081109613,0.8343954848622153,0.9530399170115216,-2.723401442223941,0.6500524362672425,0.04284439819035575,[[-0.00872654]],15.077486679374601
46.2962962962963,297.1725158138158,4537.575570012149,15.269162956021903,0.8655524726847855,1.0721699066379617,-1.819364503765136,0.6581543897260188,0.043103501588242187,[[-0.06617866]],25.426753927484874
51.440329218106996,368.73944573372177,5658.61696469305,15.345841162812057,0.8711626412609548,1.191299896264402,-0.5872326261425597,0.66481257787967,0.04332200306430423,[[-0.03929827]],87.59216527359717
56.584362139917694,448.1463299695006,6905.748568040759,15.409584116221017,0.8390383845942548,1.310429885890842,0.9416882654509398,0.6705239919571311,0.043513438578222166,[[-0.0114158]],60.07988820802997
61.728395061728406,535.47468341045,8281.211880004234,15.465179095416826,-239.8774260461984,1.4018480562083637,-0.10973488541760607,0.6756477495915436,0.04368832364778593,[[0.0166422]],562.5220939412619
66.8724279835391,804.157698262924,13330.558670354609,16.577045396879488,-239.8752130918728,1.4018480653105179,0.8782720566500277,0.9267243538735118,0.0559040728722358,[[-0.00177771]],76.13433652549091
72.0164609053498,738.1050073740478,11533.995518324995,15.626496776331905,-239.87813287723975,1.4018480533011162,0.026157893318621478,0.6913733534250396,0.044243656356311584,[[0.01313355]],2753.1443483460293
77.1604938271605,841.1714873703345,13358.941425398385,15.881353119993442,-239.87829491980062,1.4018480526346258,0.02022061395634539,0.6975550026663822,0.04392289481859152,[[0.00036322]],3815.9321642876357
