VTAS,Required Thrust,Required Power (kW),Drag,Lift,L/D Ratio,Propeller Efficiency,J Value,CL,CD,Mach Number,Shaft Power (kW)
41.1522633744856,1613.7599405737183,66.4098740976839,1613.7599405737183,12768.306742988847,7.912147539397653,0.7640430203333008,0.7747842065788278,2.660409225944868,0.33624363204776686,0.12186813060281045,98.5417796649762
46.2962962962963,1302.951810349635,60.321843071742364,1302.951810349635,12940.928098195189,9.932008225785887,0.7943105662597143,0.8505958817322886,2.1304704607250686,0.21450550707296573,0.13710164692816174,100.97884700032569
51.440329218106996,1089.9494136046417,56.06735666690543,1089.9494136046417,13056.461762419141,11.978961224667554,0.8197168217081005,0.9144717089796539,1.741087561512904,0.1453454543226659,0.15233516325351304,104.36164103368833
56.584362139917694,949.3127352483051,53.71625559532591,949.3127352483051,13138.521489399629,13.84003500802407,0.8398581658670259,0.9683302772125836,1.4479589081061959,0.10462104375218048,0.16756867957886434,108.41274668956345
61.728395061728406,862.9567916335865,53.26893775515967,862.9567916335865,13200.03742131384,15.296290091565336,0.8540499410503652,1.0140531123956456,1.2223843526651235,0.07991377944245248,0.18280219590421568,112.935822081246
66.8724279835391,822.1024987200273,54.97599014074257,822.1024987200273,13298.450297077108,16.176146305092292,0.8627341290913444,1.0539922597468754,1.0493236023824508,0.06486857763224614,0.19803571222956698,117.71101501092136
72.0164609053498,808.0295936661062,58.19143164262083,808.0295936661062,13315.598452209166,16.479097494183407,0.8710502072419315,1.1502460297672923,0.9059406150645817,0.05497513534247551,0.21326922855491828,87.18585640607057
77.1604938271605,821.9449136708657,63.421675437566805,821.9449136708657,13341.817613275936,16.232009458748774,0.8140141509272871,1.2880181659307113,0.790728865552913,0.0487141698359918,0.22850274488026956,37.1730864160001
